Origin,Dest,total_flights,delay_rate,avg_delay,avg_weather_delay
ATL,RDU,4722,0.18975010588733587,8.73125794155019,0.19080897924608217
ATL,RIC,3072,0.20442708333333334,9.83203125,0.2587890625
ATL,RNO,163,0.25153374233128833,14.006134969325153,0.4110429447852761
ATL,ROA,1076,0.14033457249070633,6.232342007434944,2.1979553903345725
ATL,ROC,999,0.21421421421421422,10.642642642642643,0.2022022022022022
ATL,RSW,3230,0.21114551083591332,11.107430340557276,0.2235294117647059
ATL,SAN,2385,0.1861635220125786,9.859538784067086,0.2989517819706499
ATL,SAT,2959,0.19466035822913147,9.253801960121663,0.2987495775599865
ATL,SAV,2811,0.17004624688722875,7.260761294912842,0.35218783351120597
ATL,SBA,202,0.1782178217821782,19.07920792079208,0.8217821782178217
ATL,SBN,1019,0.23356231599607458,21.29244357212954,3.2355250245338567
ATL,SDF,2820,0.16276595744680852,6.4379432624113475,0.350354609929078
ATL,SEA,3493,0.18350987689665044,8.959347265960492,0.4188376753507014
ATL,SFO,3092,0.2833117723156533,15.954075032341526,0.5329883570504528
ATL,SGF,1168,0.16523972602739725,8.206335616438356,1.8407534246575343
ATL,SHV,1311,0.13958810068649885,6.048054919908467,1.532418001525553
ATL,SJC,809,0.1211372064276885,4.007416563658838,0.3189122373300371
ATL,SJU,2103,0.2215882073228721,11.8226343319068,0.4978601997146933
ATL,SLC,2961,0.18642350557244175,9.729145558932792,0.27625802093887203
ATL,SMF,953,0.1311647429171039,4.824763903462749,0.3861490031479538
ATL,SNA,999,0.2132132132132132,9.634634634634635,0.4294294294294294
ATL,SRQ,2599,0.1985378991919969,10.042323970757984,0.9395921508272412
ATL,STL,3402,0.1901822457378013,8.208112874779541,0.26072898295120517
ATL,STT,638,0.13793103448275862,6.282131661442007,0.43573667711598746
ATL,STX,120,0.16666666666666666,7.733333333333333,0.8583333333333333
ATL,SYR,1042,0.2092130518234165,11.386756238003839,0.5307101727447217
ATL,TLH,2002,0.13736263736263737,4.842157842157842,0.3931068931068931
ATL,TPA,6622,0.24569616430081545,15.203110842645726,0.25143461189972816
ATL,TRI,1416,0.1306497175141243,5.921610169491525,0.7175141242937854
ATL,TTN,224,0.27232142857142855,18.205357142857142,0.15625
ATL,TUL,1552,0.14175257731958762,6.010309278350515,0.9445876288659794
ATL,TUS,785,0.15286624203821655,5.984713375796178,0.29044585987261146
ATL,TVC,29,0.1724137931034483,6.206896551724138,0.0
ATL,TYS,2602,0.15411222136817831,8.229054573405072,0.5772482705611068
ATL,VLD,760,0.1513157894736842,9.29342105263158,2.5513157894736844
ATL,VPS,2259,0.1522797698096503,6.6449756529437805,0.9552899513058876
ATL,XNA,1798,0.13236929922135707,6.499443826473859,1.0027808676307008
ATW,ATL,365,0.11232876712328767,14.515068493150684,3.8
ATW,AZA,196,0.1377551020408163,23.270408163265305,8.433673469387756
ATW,BNA,133,0.11278195488721804,3.5488721804511276,1.0676691729323309
ATW,CLT,359,0.18384401114206128,13.153203342618385,2.2729805013927575
ATW,DEN,427,0.14754098360655737,9.23887587822014,1.3395784543325526
ATW,DFW,207,0.10628019323671498,7.613526570048309,0.6618357487922706
ATW,DTW,807,0.1809169764560099,18.175960346964064,4.586121437422553
ATW,EWR,47,0.02127659574468085,-9.76595744680851,0.0
ATW,FLL,40,0.25,5.75,1.3
ATW,JAX,2,0.0,-15.0,0.0
ATW,LAS,147,0.1360544217687075,3.741496598639456,1.217687074829932
ATW,LAX,2,0.5,165.5,0.0
ATW,MSP,932,0.17703862660944206,19.26824034334764,5.2457081545064375
ATW,ORD,1816,0.23843612334801761,21.370044052863435,3.5980176211453743
ATW,PDX,46,0.08695652173913043,-3.9782608695652173,0.0
ATW,PGD,158,0.17088607594936708,6.943037974683544,1.5759493670886076
ATW,PIE,165,0.10303030303030303,4.042424242424242,1.7454545454545454
ATW,SAV,33,0.12121212121212122,-0.7878787878787878,2.4242424242424243
ATW,SFB,189,0.10582010582010581,5.232804232804233,3.3174603174603177
ATW,SRQ,63,0.1746031746031746,16.92063492063492,0.0
AUS,ABQ,736,0.20244565217391305,7.764945652173913,0.14266304347826086
AUS,AGS,5,0.2,8.6,0.0
AUS,AMA,231,0.2683982683982684,11.601731601731602,0.0
AUS,ASE,146,0.15753424657534246,11.486301369863014,4.787671232876712
AUS,ATL,4267,0.20131239746894775,10.653855167565034,0.39114131708460276
AUS,AVL,104,0.17307692307692307,13.596153846153847,3.548076923076923
AUS,BNA,3048,0.239501312335958,12.850721784776903,0.9586614173228346
AUS,BOS,1424,0.3012640449438202,24.885533707865168,0.48946629213483145
AUS,BUR,450,0.3,14.466666666666667,0.015555555555555555
AUS,BWI,1272,0.21540880503144655,9.840408805031446,0.09512578616352202
AUS,BZN,22,0.2727272727272727,26.0,19.40909090909091
AUS,CHS,151,0.2913907284768212,13.62251655629139,0.3973509933774834
AUS,CLE,108,0.4074074074074074,30.37037037037037,1.0648148148148149
AUS,CLT,1881,0.21956406166932482,20.8160552897395,1.3397129186602872
AUS,CMH,349,0.27507163323782235,13.151862464183381,0.12893982808022922
AUS,CVG,572,0.2062937062937063,13.965034965034965,3.2814685314685317
AUS,DAL,2474,0.2021018593371059,9.797898140662895,0.3556992724333064
AUS,DCA,364,0.17032967032967034,9.293956043956044,0.0
AUS,DEN,4625,0.17902702702702702,9.325189189189189,0.1868108108108108
AUS,DFW,4808,0.2079866888519135,24.348585690515808,3.3783277870216306
AUS,DSM,113,0.2831858407079646,28.27433628318584,0.0
AUS,DTW,1274,0.1695447409733124,10.370486656200942,0.37205651491365777
AUS,ECP,123,0.2032520325203252,7.08130081300813,0.3333333333333333
AUS,EGE,12,0.3333333333333333,37.75,0.0
AUS,ELP,1045,0.2736842105263158,13.457416267942584,0.31004784688995213
AUS,EUG,21,0.23809523809523808,11.761904761904763,3.619047619047619
AUS,EWR,1776,0.22466216216216217,15.91722972972973,0.6649774774774775
AUS,FLL,964,0.30601659751037347,17.640041493775932,0.29564315352697096
AUS,FSD,49,0.16326530612244897,2.5918367346938775,1.3673469387755102
AUS,GNV,1,0.0,-2.0,0.0
AUS,GRR,94,0.2765957446808511,20.617021276595743,0.010638297872340425
AUS,GSP,1,0.0,-9.0,0.0
AUS,HNL,165,0.23636363636363636,32.14545454545455,0.3090909090909091
AUS,HOU,1566,0.20434227330779056,9.497445721583652,0.6334610472541508
AUS,HRL,719,0.21835883171070933,8.411682892906814,0.16133518776077885
AUS,IAD,960,0.12916666666666668,8.20625,1.6260416666666666
AUS,IAH,2152,0.15427509293680297,8.70446096654275,1.0938661710037174
AUS,IND,688,0.29941860465116277,15.710755813953488,0.4375
AUS,JAX,7,0.42857142857142855,19.142857142857142,0.0
AUS,JFK,2353,0.26009349766255846,23.001699957501064,1.351891202719932
AUS,LAS,3287,0.25707331913599024,15.859750532400366,0.7401886218436264
AUS,LAX,3996,0.23273273273273273,15.095845845845846,0.9754754754754755
AUS,LBB,319,0.3573667711598746,20.22257053291536,0.18808777429467086
AUS,LEX,2,0.0,-11.5,0.0
AUS,LGB,587,0.23339011925042588,10.204429301533219,0.22657580919931858
